city,year,Ctnm,Cttyp,GDP,Gdpct01,Gdpct02,Gdpct03,GDP_PerCapita,GDP_PrimInd,GDP_SecInd,GDP_TerInd,Eect04,Eect05,Eect06,Eect08,Eect09,Eect10,Eect11,Eect12,wage,hpopu,urban,nightLight
6542,2014,塔城地区,地级市,594.1184,34.9,34.4,30.7,44851.0,2071671.0,2045928.0,1823585.0,193.58,70.43,85.0534,1.52,33.55,64.93,79.77,4915219.0,61617.39,105.15,97.1230010986328,0.0191422899290481
6522,2014,哈密地区,地级市,402.1829,9.5,56.1,34.4,65646.0,380310.0,2254736.0,1386783.0,193.58,70.43,85.0534,1.52,33.55,64.93,79.77,4915219.0,61617.39,61.69,97.1230010986328,0.0191422899290481
6531,2014,喀什地区,地级市,688.403,30.0,30.5,39.5,16024.0,2064815.0,2101841.0,2717374.0,193.58,70.43,85.0534,1.52,33.55,64.93,79.77,4915219.0,61617.39,448.82,97.1230010986328,0.0386396113415936
6527,2014,博尔塔拉蒙古自治州,地级市,258.1125,24.0,27.7,48.3,52448.0,620013.0,713918.0,1247195.0,193.58,70.43,85.0534,1.52,33.55,64.93,79.77,4915219.0,61617.39,49.39,97.1230010986328,0.057631911020064
6521,2014,吐鲁番地区,地级市,260.0194,16.2,53.8,30.0,40457.0,421997.0,1399636.0,778561.0,193.58,70.43,85.0534,1.52,33.55,64.93,79.77,4915219.0,61617.39,65.31,97.1230010986328,0.057631911020064
6540,2014,伊犁哈萨克自治州,地级市,1562.0784,27.4,34.2,38.4,32825.0,4281775.0,5337739.0,6001270.0,193.58,70.43,85.0534,1.52,33.55,64.93,79.77,4915219.0,61617.39,473.64,97.1230010986328,0.1060428838712972
6502,2014,克拉玛依市,地级市,847.6725,0.6,75.5,23.9,153084.0,51450.0,6398907.0,2026368.0,50.39,17.0579,9.9764,0.09,70.21,29.7,15.13,1306600.0,86358.23,29.58,100.0,1.044141974852986
6530,2014,克孜勒苏柯尔克孜自治州,地级市,89.2437,14.7,32.1,53.2,15222.0,131076.0,286595.0,474766.0,50.39,17.0579,9.9764,0.09,70.21,29.7,15.13,1306600.0,86358.23,59.64,100.0,0.0086370995131388
5106,2014,德阳市,地级市,1515.65,13.15,59.7,27.15,43091.0,1993300.0,9048600.0,4114600.0,664.03,34.6902,22.1366,0.12,54.67,45.21,32.69,1730284.0,52930.07,392.5,47.27000045776367,0.8995257725001983
5115,2014,宜宾市,地级市,1443.81,14.33,59.48,26.19,32318.0,2068700.0,8588200.0,3781200.0,417.67,35.738,43.1818,0.66,50.81,48.53,33.95,1632316.0,48080.0,554.3,43.84999847412109,0.152276200962789
5134,2014,凉山彝族自治州,地级市,1314.3,18.97511983565396,52.75355702655406,28.27132313779198,28556.0,2493900.0,6933400.0,3715700.0,417.67,35.738,43.1818,0.66,50.81,48.53,33.95,1632316.0,48080.0,506.9,43.84999847412109,0.0553419122728838
5111,2014,乐山市,地级市,1207.59,11.19,59.65,29.16,37125.0,1351300.0,7203000.0,3521600.0,279.6,26.26,21.4008,1.1,45.24,53.66,27.09,1262394.0,46600.0,355.7,45.93000030517578,0.2331274615386952
5118,2014,雅安市,地级市,462.41,14.4,57.13,28.47,30052.0,665800.0,2641600.0,1316700.0,104.47,11.0555,4.4689,0.75,31.29,67.96,9.91,443502.0,44752.98,157.2,41.29999923706055,0.0675340574306618
5120,2014,资阳市,地级市,1195.6,20.23,55.99,23.78,33592.0,2419000.0,6694300.0,2842700.0,637.25,26.1244,13.6509,0.99,50.47,48.54,22.25,933275.0,41944.94,507.3,38.20000076293945,0.2495516151932402
6528,2014,巴音郭楞蒙古自治州,地级市,1118.7864,16.5,61.2,22.3,79055.0,1846935.0,6843156.0,2497773.0,637.25,26.1244,13.6509,0.99,50.47,48.54,22.25,933275.0,41944.94,139.87,38.20000076293945,0.0118129501476655
6543,2014,阿勒泰地区,地级市,225.616,19.3,45.0,35.7,35932.0,434466.0,1015479.0,806215.0,637.25,26.1244,13.6509,0.99,50.47,48.54,22.25,933275.0,41944.94,67.58,38.20000076293945,0.0097869886772535
4420,2014,中山市,地级市,2823.0069,2.37,55.29,42.34,35932.0,669052.6353000001,15608405.1501,11952611.2146,874.78,89.4564,102.7043,0.99,77.81,22.19,88.32,4692087.0,53125.99,156.06,88.06999969482422,8.367900519919006
5132,2014,阿坝藏族羌族自治州,地级市,247.79,15.03289075426773,50.57104806489366,34.39606118083861,27043.0,372500.0,1253100.0,852300.0,874.78,89.4564,102.7043,0.99,77.81,22.19,88.32,4692087.0,53125.99,92.2,88.06999969482422,0.0116953276198032
4401,2014,广州市,副省级市,16706.8719,1.31,33.47,65.23,27043.0,2188600.2189,55917900.24929999,108978925.4037,1133.2,326.3983,102.7043,0.08,37.05,62.87,310.45,23049712.0,74246.13,842.42,85.43000030517578,6.149335564204215
4452,2014,揭阳市,地级市,1780.4442,8.82,61.67,29.5,27043.0,1570351.7844,10979999.3814,5252310.39,1324.73,40.9982,39.1477,0.52,57.1,42.38,39.96,1743107.0,43621.3,694.16,50.52999877929688,1.425165048221662
4414,2014,梅州市,地级市,885.8389,19.72,37.31,42.97,27043.0,1746874.3108,3305064.9359,3806449.7533,333.21,29.4472,15.2136,0.22,39.14,60.64,28.01,1256509.0,44859.3,528.64,46.90000152587891,0.1857557166045553
4417,2014,阳江市,地级市,1168.5491,16.51,48.03,35.45,27043.0,1929274.5641,5612541.3273,4142506.5595,363.79,24.4625,23.11,1.87,48.79,49.34,23.85,1067325.0,44751.57,289.43,49.04999923706055,0.613417225593273
4418,2014,清远市,地级市,1197.7408,14.66,41.17,44.17,27043.0,1755888.0128,4931098.873600001,5290421.113600001,216.57,32.4858,48.2451,0.44,51.31,48.25,31.79,1704708.0,53624.03,412.26,48.29999923706055,0.3790685823461277
4412,2014,肇庆市,地级市,1845.0647,14.74,50.01,35.24,27043.0,2719625.3678,9227168.5647,6502008.002800001,291.27,41.7534,44.73,0.22,53.99,45.79,40.93,2007649.0,49050.79,433.73,44.0099983215332,0.4230115356021258
5113,2014,南充市,地级市,1432.02,21.65,50.5,27.85,22639.0,3100200.0,7231500.0,3988500.0,608.34,43.31,63.5502,0.32,44.47,55.21,38.79,1456140.0,37539.06,759.0,42.43000030517578,0.3340094552543149
5105,2014,泸州市,地级市,1259.73,12.69,60.25,27.06,29655.0,1598500.0,7589300.0,3409500.0,415.89,37.0196,34.34,0.21,57.1,42.69,34.56,1635034.0,47310.01,508.9,44.84000015258789,0.1662636756666476
5117,2014,达州市,地级市,1347.83,20.59,52.35,27.06,24411.0,2774700.0,7055800.0,3647800.0,414.84,31.9784,57.8054,0.68,43.51,55.81,29.48,1279081.0,43388.09,688.1,39.38999938964844,0.1522092290428078
5119,2014,巴中市,地级市,456.66,17.66,46.04,36.3,13756.0,806600.0,2102400.0,1657600.0,311.64,28.3123,23.2524,0.82,55.26,43.92,18.12,769496.0,42466.67,383.1,36.11999893188477,0.0697723446572769
5103,2014,自贡市,地级市,1073.4,11.34,59.27,29.39,39145.0,1217700.0,6362100.0,3154200.0,753.3,22.4681,37.9721,0.27,47.86,51.87,18.16,917709.0,50534.64,330.0,46.61999893188477,0.3636995618675855
5110,2014,内江市,地级市,1156.77,15.79,61.47,22.75,31024.0,1826100.0,7110400.0,2631200.0,791.01,30.7889,34.2653,0.27,59.59,40.14,26.89,1115605.0,41487.73,426.0,44.20999908447266,0.3861003361437166
5114,2014,眉山市,地级市,944.89,15.81,56.59,27.6,31664.0,1493400.0,5347400.0,2608100.0,494.43,20.1382,24.5952,0.36,44.76,54.88,34.78,1431391.0,41155.58,353.0,40.45999908447266,0.275972009624964
5104,2014,攀枝花市,地级市,870.85,3.33,73.19,23.47,70646.0,290200.0,6374100.0,2044200.0,151.17,24.5165,20.4366,0.3,65.94,33.76,23.87,1375743.0,57634.81,111.9,64.02999877929688,0.3961635089759222
5133,2014,甘孜藏族自治州,地级市,206.81,24.66998694453846,37.32894927711426,38.00106377834727,18096.0,510200.0,772000.0,785900.0,151.17,24.5165,20.4366,0.3,65.94,33.76,23.87,1375743.0,57634.81,111.3,64.02999877929688,0.0072827032992876
5109,2014,遂宁市,地级市,809.55,17.2,55.5,27.3,24691.0,1361500.0,4487800.0,2246200.0,714.33,20.7802,18.9923,0.09,50.13,49.78,18.07,789068.0,43667.29,380.4,44.61000061035156,0.4452144073238118
3715,2014,聊城市,地级市,2516.4,12.09,51.86,36.05,24691.0,3042327.6,13050050.4,9071622.0,681.36,47.91,26.2331,0.09,44.9,54.89,45.93,1939950.0,42237.1,612.13,43.94900131225586,0.5995546852879622
1506,2014,鄂尔多斯市,地级市,4055.49,2.455683530226927,58.10050080261571,39.44381566715736,200152.0,995900.0,23562600.0,15996400.0,17.98,31.1618,17.4896,0.88,50.82,48.3,31.35,1964115.0,62651.2,203.49,31.73999977111816,0.1287585352622238
1508,2014,巴彦淖尔市,地级市,838.56,20.09039305476054,49.75434077466132,30.15526617057813,50170.0,1684700.0,4172200.0,2528700.0,27.42,15.17,15.6,12.92,25.31,61.77,15.54,737941.0,47486.55,167.23,51.73699951171875,0.044138615388524
1502,2014,包头市,地级市,3601.23,2.794878416541015,49.76882898343066,47.43629260002832,129415.0,1006500.0,17922900.0,17082900.0,80.56,40.8433,95.5464,0.66,55.41,43.93,39.09,2198848.0,56250.91,279.92,82.33999633789062,0.2926200209519922
5101,2014,成都市,副省级市,10056.59,3.55,44.83,51.62,70019.0,3570700.0,45085300.0,51909900.0,998.88,272.7641,227.4625,0.06,44.39,55.55,217.55,13749459.0,63201.37,1210.7,70.37000274658203,2.995372976150787
5116,2014,广安市,地级市,919.61,16.94,52.51,30.56,28489.0,1532800.0,4821600.0,2841700.0,743.84,13.9067,26.8858,0.51,26.09,73.4,13.46,678448.0,50404.75,471.7,35.81000137329102,0.3221849069214371
5001,2014,重庆市,直辖市,14623.78,6.8,46.3,46.9,49062.0,9907500.0,67745800.0,68584500.0,409.74,954.34,529.6,3.78,44.05,52.17,379.66,21584168.0,56851.31,3375.2,59.59999847412109,0.3221849069214371
1501,2014,呼和浩特市,地级市,2894.05,4.335101328587965,29.30806309497072,66.35683557644131,95961.0,1254600.0,8481900.0,19204000.0,138.41,42.15,59.2714,0.83,27.69,71.48,43.0,2170163.0,50468.91,303.06,66.91999816894531,0.638335459631581
1504,2014,赤峰市,地级市,1778.37,15.42929761523193,48.34202106423298,36.2286813205351,41309.0,2743900.0,8597000.0,6442800.0,51.74,35.6618,30.3574,4.47,36.01,59.52,34.89,1897276.0,54378.79,430.38,26.5930004119873,0.0484979666434312
1509,2014,乌兰察布市,地级市,873.73,15.10306387556797,49.74534467169492,35.15159145273712,41213.0,1319600.0,4346400.0,3071300.0,50.82,16.4616,39.1032,1.51,20.15,78.34,15.61,782068.0,50100.45,211.71,45.25500106811523,0.0522153747952989
1529,2014,阿拉善盟,地级市,312.63,3.819211208137415,68.9441192463935,27.23666954546908,130426.0,119400.0,2155400.0,851500.0,50.82,16.4616,39.1032,1.51,20.15,78.34,15.61,782068.0,50100.45,211.71,45.25500106811523,0.0064631629693303
1522,2014,兴安盟,地级市,460.51,26.59225641137,38.63108292979523,34.77666065883477,28741.0,1224600.0,1779000.0,1601500.0,50.82,16.4616,39.1032,1.51,20.15,78.34,15.61,782068.0,50100.45,211.71,45.25500106811523,0.0197844877391798
6211,2014,定西市,地级市,290.1643,25.37,24.28,50.35,10470.0,736134.0,704548.0,1460961.0,153.69,16.2786,24.171,0.86,33.42,65.72,15.36,627049.0,40823.5,301.3822,28.77000045776367,0.0768482136674055
1525,2014,锡林郭勒盟,地级市,940.58,10.47119862212677,62.67622105509366,26.85364349656595,90471.0,984900.0,5895200.0,2525800.0,153.69,16.2786,24.171,0.86,33.42,65.72,15.36,627049.0,40823.5,301.3822,28.77000045776367,0.015736684091137
1503,2014,乌海市,地级市,601.02,0.788659279225317,63.40388007054673,35.80746065022795,108556.0,47400.0,3810700.0,2152100.0,315.96,9.9779,20.58,0.17,61.71,38.12,11.94,646235.0,54123.53,55.42,94.56900024414064,1.399769663477122
1507,2014,呼伦贝尔市,地级市,1522.2,17.20667454999343,45.58139534883721,37.21193010116936,60152.0,2619200.0,6938400.0,5664400.0,10.52,38.19,37.0365,26.45,25.56,47.99,40.2,1995542.0,49640.35,252.95,70.25900268554688,0.0126107905592002
1505,2014,通辽市,地级市,1803.89,14.83516178924435,51.3850622820682,33.77977592868745,57727.0,2676100.0,9269300.0,6093500.0,45.88,29.1821,17.2,19.27,29.22,51.51,28.65,1346024.0,46981.64,312.4,38.81700134277344,0.0452256320543076
4602,2014,三亚市,地级市,402.2558,13.7,21.3,65.0,54584.0,551498.0,855798.0,2615262.0,305.16,12.0078,18.9619,3.89,10.14,85.97,11.32,618522.0,54639.75,58.56,70.97000122070312,1.843616978843376
4603,2014,三沙市,地级市,402.2558,13.7,21.3,65.0,54584.0,551498.0,855798.0,2615262.0,23.08,12.0078,18.9619,3.89,10.14,85.97,11.32,618522.0,54639.75,0.03,70.97000122070312,0.0019505961881349
4601,2014,海口市,地级市,1091.7021,5.2,19.9,74.9,49943.0,570670.0,2174861.0,8171490.0,723.77,51.2765,74.2487,12.77,20.79,66.44,50.02,2533640.0,50652.54,165.31,76.61000061035156,2.486363235753667
5107,2014,绵阳市,地级市,1579.89,15.67,50.97,33.35,33558.0,2476400.0,8053300.0,5269200.0,271.03,51.4331,39.5317,0.18,47.95,51.87,47.47,2476237.0,52164.25,548.8,46.5099983215332,0.2371755360293634
5108,2014,广元市,地级市,566.19,16.93,47.67,35.4,22117.0,958500.0,2699000.0,2004400.0,190.14,16.7918,25.1031,0.4,28.92,70.68,14.81,714081.0,48216.14,310.1,39.33000183105469,0.1154586949995723
4507,2014,钦州市,地级市,854.9638,22.68,39.64,37.68,26971.3187,1939500.0,3389400.0,3220738.3114,330.76,20.27,11.38,1.53,43.51,54.96,18.66,755570.0,40491.43,402.0,36.11999893188477,0.2401185510223238
4510,2014,百色市,地级市,917.9482,17.29,53.38,29.33,25806.8099,1587100.0,4900200.0,2692182.2664,113.81,20.8209,21.5906,1.59,28.67,69.74,20.82,853336.0,40986.36,412.02,32.7400016784668,0.0999339790119912
6229,2014,临夏回族自治州,地级市,202.9732,17.08,24.46,58.46,10166.0,346687.0,496398.0,1186647.0,113.81,20.8209,21.5906,1.59,28.67,69.74,20.82,853336.0,40986.36,227.8959,32.7400016784668,0.1034701974691006
6201,2014,兰州市,地级市,2000.9389,2.62,41.23,56.15,54771.0,524407.0,8248834.0,11236148.0,286.31,67.11,64.6589,0.1,46.07,53.83,62.1,3353921.0,54008.39,321.6398,80.33999633789062,0.7866022906387244
6205,2014,天水市,地级市,522.8228,17.3,35.5,47.2,15852.0,904711.0,1858433.0,2465084.0,255.31,22.7899,20.9084,1.96,31.22,66.82,19.38,789268.0,40725.9,364.4966,33.90999984741211,0.1565917830971763
4508,2014,贵港市,地级市,805.3951,19.97,40.42,39.62,19003.9075,1621400.0,3255100.0,3177451.0,512.33,18.6694,17.0873,1.23,26.95,71.82,15.43,637315.0,41303.63,543.17,45.63000106811523,0.1971464881061263
4502,2014,柳州市,地级市,2208.5074,7.11,59.43,33.45,57048.9481,1600689.0,13125385.0618,7358999.98,203.23,60.5638,63.318,0.81,55.47,43.72,39.48,2041929.0,51720.59,377.94,61.06000137329102,0.3675688954800235
4511,2014,贺州市,地级市,448.9748,21.85,42.83,35.32,22374.66,985900.0,1920200.0,1583648.0,202.54,10.17,63.318,1.67,21.83,76.5,9.09,392093.0,43134.54,238.05,41.58000183105469,0.0940200692986789
4514,2014,崇左市,地级市,649.7236,22.68,42.7,34.61,31941.5774,1472828.0,2774510.1274,2249898.1241,143.2,13.6039,12.8117,10.21,25.75,64.04,12.37,489350.0,39559.42,248.18,35.34999847412109,0.0800156043072538
4503,2014,桂林市,地级市,1826.2706,17.68,47.35,34.97,37288.0,3206324.0,8650515.3228,6405866.41,189.03,43.3886,42.0858,0.88,39.27,59.85,39.67,1851538.0,46673.51,526.48,45.56000137329102,0.1406550033535506
4504,2014,梧州市,地级市,1062.0028,11.23,60.67,28.1,35818.5724,1171836.0,6460619.0608,2987572.55,270.31,19.39,17.6,0.41,41.16,58.43,19.37,710768.0,36694.27,340.27,48.91999816894531,0.1588324774720513
4506,2014,防城港市,地级市,588.8922,12.03,57.79,30.18,65178.9923,705700.0,3403592.8557,1779629.0997,151.07,9.6541,11.6249,11.49,22.27,66.24,7.62,331102.0,43451.71,94.24,54.06000137329102,0.2510943060174361
4501,2014,南宁市,地级市,3148.3154,11.74,39.75,48.51,45735.4698,3546900.0,12515400.0,15420854.0,328.03,95.8485,67.9238,1.32,41.35,57.33,93.2,5063582.0,54330.28,729.66,58.40000152587891,0.6675790419131152
4512,2014,河池市,地级市,601.1656,22.83,34.13,43.04,17467.3671,1372256.0,2052618.3963,2586782.0,125.42,19.3782,36.201,1.84,27.07,71.09,16.73,675565.0,40380.45,419.85,33.34999847412109,0.0614217030599922
4505,2014,北海市,地级市,856.5446,17.68,53.1,29.22,53636.2821,1494900.0,4545100.0,2525446.0707,507.34,14.41,23.1759,3.75,39.83,56.42,11.87,529381.0,44598.23,169.31,54.45999908447266,1.167271774621458
4509,2014,玉林市,地级市,1341.5161,18.54,44.1,37.36,23780.2652,2487800.0,5916561.0,5010800.0,552.05,34.7201,23.8855,2.06,42.2,55.74,31.58,1304366.0,41303.55,707.95,45.59999847412109,0.2642642436822441
4513,2014,来宾市,地级市,551.1237,24.21,41.4,34.39,25558.1757,1331686.0,2282100.0,1897451.2208,198.63,13.5877,23.2812,6.59,34.98,58.43,11.1,482914.0,43505.77,266.38,39.5,0.1497162905029733
4408,2014,湛江市,地级市,2258.9897,19.01,39.58,41.41,25558.1757,4294339.4197,8941081.2326,9354476.3477,617.6,51.6774,23.2812,3.51,38.91,57.58,48.51,2204931.0,45453.12,819.0,39.81000137329102,0.5408764209599144
4404,2014,珠海市,地级市,1867.2129,2.35,50.27,47.37,25558.1757,438795.0315,9386479.2483,8844987.507299999,639.33,75.2804,33.5131,0.93,63.44,35.63,69.43,4344904.0,62579.63,110.22,87.87000274658203,4.031758498919766
5328,2014,西双版纳傣族自治州,地级市,306.02,25.7,28.2,46.1,26507.0,785400.0,864000.0,1410800.0,639.33,75.2804,33.5131,0.93,63.44,35.63,69.43,4344904.0,62579.63,115.7,87.87000274658203,0.0598188083480786
4311,2014,永州市,地级市,1301.4528,21.68,37.73,40.59,26507.0,2821549.6704,4910381.414399999,5282596.915200001,283.44,32.65,26.325,1.16,34.18,64.66,29.97,1195927.0,39904.14,115.7,42.54999923706055,0.0731092943059293
1402,2014,大同市,地级市,1001.7256,5.7,44.47,49.83,29607.0,570511.0,4454968.0,4991777.0,239.27,41.9697,30.2046,0.29,51.62,48.09,38.78,2176934.0,56135.48,115.7,60.04199981689453,0.5399419297183825
4301,2014,长沙市,地级市,7824.8074,3.99,54.2,41.81,29607.0,3122098.152600001,42410456.108,32715519.7394,568.22,131.7973,89.29,0.07,47.99,51.94,123.78,7655378.0,61846.65,115.7,72.33999633789062,1.469800731875192
4302,2014,株洲市,地级市,2161.0147,7.72,59.24,33.04,29607.0,1668303.3484,12801851.0828,7139992.5688,351.39,45.2964,74.4598,0.3,55.71,43.99,41.03,2139042.0,52133.61,115.7,61.0,0.2727919750856999
4312,2014,怀化市,地级市,1181.2366,14.49,43.66,41.85,29607.0,1711611.8334,5157278.9956,4943475.171,189.35,28.446,69.68,1.03,24.67,74.3,25.7,1113732.0,43335.88,115.7,41.29999923706055,0.0671152051751749
4305,2014,邵阳市,地级市,1261.6104,21.54,38.16,40.31,29607.0,2717508.8016,4814305.2864,5085551.5224,393.17,39.08,82.42,0.97,39.12,59.91,32.26,1331509.0,41274.3,115.7,39.91999816894531,0.1040585721722707
4313,2014,娄底市,地级市,1210.8581,14.47,53.5,32.03,29607.0,1752111.6707,6478090.835,3878378.4943,548.62,30.3096,21.8372,0.33,49.26,50.41,28.91,1193872.0,41296.16,115.7,42.2599983215332,0.2770924875498544
4306,2014,岳阳市,地级市,2669.3384,10.79,53.87,35.33,29607.0,2880216.1336,14379725.9608,9430772.5672,379.11,52.04,74.7765,0.5,45.33,54.17,43.3,1799337.0,41555.13,115.7,52.29000091552734,0.265571652439385
4310,2014,郴州市,地级市,1872.5768,9.55,56.78,33.67,29607.0,1788310.844,10632491.0704,6304966.0856,268.24,36.5361,48.57,0.49,42.11,57.4,32.53,1327061.0,40794.99,115.7,48.5,0.1735346486591633
1409,2014,忻州市,地级市,680.3394,9.55,47.54,42.91,21796.0,662826.0,3221228.0,2919340.0,124.24,25.3964,9.3505,1.16,28.59,70.25,23.74,959068.0,40398.82,115.7,44.65999984741211,0.2106930832830687
4309,2014,益阳市,地级市,1253.1471,18.49,44.03,37.48,21796.0,2317068.9879,5517606.6813,4696795.3308,392.22,28.7432,30.0019,0.22,42.81,56.97,24.61,1047208.0,42552.13,115.7,44.7599983215332,0.0804072642895016
4304,2014,衡阳市,地级市,2396.5488,14.99,46.73,38.28,21796.0,3592426.6512,11199072.5424,9173988.8064,517.22,56.4042,97.7413,0.11,45.97,53.92,49.75,2006996.0,40341.63,115.7,48.52000045776367,0.1853242980344102
4307,2014,常德市,地级市,2514.1545,13.44,47.65,38.91,21796.0,3379023.648,11979946.1925,9782575.1595,321.87,42.14,105.4957,0.31,44.19,55.5,38.21,1637006.0,42842.34,115.7,45.88999938964844,0.1716475784397514
4331,2014,湘西土家族苗族自治州,地级市,2514.1545,13.44,47.65,38.91,21796.0,3379023.648,11979946.1925,9782575.1595,321.87,42.14,105.4957,0.31,44.19,55.5,38.21,1637006.0,42842.34,115.7,45.88999938964844,0.0627173145247887
4303,2014,湘潭市,地级市,1570.5611,8.13,56.98,34.88,21796.0,1276866.1743,8949057.147799999,5478117.116799999,582.09,49.93,18.15,0.62,43.56,55.82,30.32,1337380.0,44108.84,115.7,56.54999923706055,0.7617330805242217
1404,2014,长治市,地级市,1331.1415,4.37,58.33,37.29,39196.0,581833.0,7765112.0,4964470.0,244.08,44.4742,27.0695,0.34,54.13,45.53,43.15,2073842.0,48061.23,115.7,48.45999908447266,0.5166066033922785
1411,2014,吕梁市,地级市,1101.3462,6.24,62.18,31.59,28960.0,687072.0,6847714.0,3478676.0,183.96,37.4838,27.0695,0.2,46.01,53.79,34.83,1751703.0,50292.94,115.7,44.67399978637695,0.3139291972349949
1408,2014,运城市,地级市,1201.622,16.41,41.34,42.25,22940.0,1971921.0,4967326.0,5076973.0,370.38,38.6021,2.4778,0.67,37.43,61.9,35.51,1326317.0,37350.52,115.7,44.44699859619141,0.291545871456109
1403,2014,阳泉市,地级市,616.6154,1.79,54.63,43.58,44382.0,110090.0,3369007.0,2687057.0,291.42,28.539,14.403,0.13,64.28,35.59,26.16,1229696.0,47006.73,115.7,64.95899963378906,0.4693079329841
4409,2014,茂名市,地级市,2349.0313,15.5,41.5,43.0,44382.0,3640998.515,9748479.895,10100834.59,675.93,44.8729,25.854,1.82,43.35,54.83,42.17,2028176.0,48095.23,772.38,39.0099983215332,0.4210792725800342
5203,2014,遵义市,地级市,1874.36,14.26993747199044,45.91914039992317,39.81092212808639,30484.0,2674700.0,8606900.0,7462000.0,255.84,43.33,19.9046,0.32,34.55,65.13,39.64,2265623.0,57154.97,787.03,43.88000106811523,0.1852051576123783
5303,2014,曲靖市,地级市,1548.46,19.7,41.2,39.1,25844.0,3055100.0,6374500.0,6055000.0,223.65,51.46,61.9161,0.7,59.02,40.28,43.15,1798374.0,41677.27,600.9,42.88999938964844,0.2331569415498913
5333,2014,怒江傈僳族自治州,地级市,100.12,16.3,32.8,50.9,18540.0,163300.0,328100.0,509800.0,223.65,51.46,61.9161,0.7,59.02,40.28,43.15,1798374.0,41677.27,54.1,42.88999938964844,0.0317928267817799
5308,2014,普洱市,地级市,476.95,28.8,35.2,36.0,18422.0,1375500.0,1678300.0,1715700.0,55.91,17.48,30.0063,1.03,40.96,58.01,15.98,627649.0,39277.16,259.4,37.15999984741211,0.0338236330626381
5331,2014,德宏傣族景颇族自治州,地级市,274.2,25.8,26.1,48.1,21857.0,706100.0,716200.0,1319700.0,55.91,17.48,30.0063,1.03,40.96,58.01,15.98,627649.0,39277.16,126.4,37.15999984741211,0.1981279929158618
5307,2014,丽江市,地级市,269.68,15.9,39.9,44.2,21202.0,428900.0,1076200.0,1191700.0,57.11,10.7817,4.9653,0.94,20.86,78.2,10.82,434830.0,40187.62,127.5,33.88000106811523,0.1120471000156416
5329,2014,大理白族自治州,地级市,832.33,21.2,41.3,37.5,23656.0,1766000.0,3435800.0,3121500.0,57.11,10.7817,4.9653,0.94,20.86,78.2,10.82,434830.0,40187.62,352.7,33.88000106811523,0.1709342647568194
5202,2014,六盘水市,地级市,1042.73,7.26458431233397,54.38416464473066,38.35125104293537,36228.0,757500.0,5670800.0,3999000.0,331.19,24.5052,13.9999,0.14,54.56,45.3,21.33,1130818.0,53015.38,328.34,22.54400062561035,0.3749871454365572
5206,2014,铜仁市,地级市,647.73,23.10839392956942,29.85040062989209,47.0412054405385,20826.0,1496800.0,1933500.0,3047000.0,240.12,19.1617,32.2372,1.1,18.11,80.79,16.13,880176.0,54567.64,432.28,41.0,0.1482813288898634
1407,2014,晋中市,地级市,1042.3086,9.92,47.45,42.63,31465.0,1049239.0,4935000.0,4438847.0,201.62,35.2346,18.9864,0.36,44.73,54.91,33.33,1574740.0,47246.92,432.28,50.45399856567383,0.4233962048961664
5204,2014,安顺市,地级市,520.06,15.10594931354075,36.47079183171173,48.42325885474754,22569.0,785600.0,1896700.0,2518300.0,312.92,17.2146,24.3759,1.28,35.08,63.64,15.87,780734.0,49195.59,289.98,38.77199935913086,0.4042028380378453
5226,2014,黔东南苗族侗族自治州,地级市,701.71,17.74949765572672,30.52400564335694,51.72649670091634,20161.0,1245500.0,2141900.0,3629700.0,312.92,17.2146,24.3759,1.28,35.08,63.64,15.87,780734.0,49195.59,466.2,38.77199935913086,0.0920139126519434
5205,2014,毕节市,地级市,1266.7,19.9557906370885,41.27022973079656,38.77397963211494,19369.0,2527800.0,5227700.0,4911500.0,328.05,31.8085,49.7638,0.35,24.58,75.07,29.51,1454510.0,49288.72,880.79,30.89999961853027,0.1131192239801775
5223,2014,黔西南布依族苗族自治州,地级市,670.96,16.90413735543103,35.85161559556457,47.24424704900441,23821.0,1134200.0,2405500.0,3169900.0,328.05,31.8085,49.7638,0.35,24.58,75.07,29.51,1454510.0,49288.72,351.87,30.89999961853027,0.2058083338829068
5227,2014,黔南布依族苗族自治州,地级市,801.75,18.86498285001559,36.7807920174618,44.35422513252261,24791.0,1512500.0,2948900.0,3556100.0,328.05,31.8085,49.7638,0.35,24.58,75.07,29.51,1454510.0,49288.72,406.08,30.89999961853027,0.1227436478171774
5201,2014,贵阳市,地级市,2497.27,4.325523471631021,39.10630408405979,56.56817244430918,55019.0,1080200.0,9765900.0,14126600.0,476.08,103.8654,45.95,0.17,51.96,47.87,91.6,5434671.0,59330.47,382.91,73.19999694824219,1.401451177441978
1405,2014,晋城市,地级市,1035.8635,4.22,58.76,37.02,44945.0,438377.0,6086174.0,3834085.0,232.28,37.7019,16.0984,0.36,62.02,37.62,35.72,1991384.0,55749.83,382.91,56.48899841308594,0.3915199218327284
1401,2014,太原市,地级市,2531.0917,1.54,40.0,58.47,59023.0,388627.0,10123118.0,14799172.0,529.11,107.824,64.645,0.18,47.58,52.24,101.16,5844073.0,57770.59,382.91,84.25,2.028655708196033
1406,2014,朔州市,地级市,1003.41,6.12,54.09,39.79,57368.0,614332.0,5427061.0,3992707.0,164.32,20.2244,37.604,1.51,46.75,51.74,17.97,1001920.0,55755.15,382.91,52.14599990844727,0.566068783086097
